"","Id","Name","Year","WebId"
"6806",99117453,"MORRIS 2","1961",3630
"6807",99117454,"MORRIS EXP ST","1954",3629
"6808",99117455,"MOSS SPUR","1978",3748
"6809",99117456,"MOUNTAIN GAP","1977",3827
"6810",99117457,"MULVILHILL","1991",6895
"6811",99117458,"MYRTLE","1966",3631
"6812",99117459,"MYRTLE 2","1968",3632
"6813",99117460,"NAMEW LAKE","1986",3860
"6814",99117461,"NAPINKA","1991",6950
"6815",99117462,"NARCISSE","1982",3749
"6816",99117463,"NAROL","1971",3633
"6817",99117464,"NEEPAWA A","1945",3829
"6818",99117465,"NEEPAWA CSC","1962",3830
"6819",99117466,"NEEPAWA MURRAY 6 SOUTHWEST","1986",3831
"6820",99117467,"NEEPAWA WATER","1969",3832
"6821",99117468,"NINETTE","1885",3638
"6822",99117469,"NINETTE 1 NW","1976",3637
"6823",99117470,"NINETTE COLE","1979",3636
"6824",99117471,"NINGA","1910",3639
"6825",99117472,"NIVERVILLE","1961",3640
"6826",99117473,"NORQUAY","1883",3511
"6827",99117474,"NORTH JULIUS","1986",3714
"6828",99117475,"NORWAY HOUSE","2005",44083
"6830",99117476,"NORWAY HOUSE","1896",3890
"6831",99117477,"NORWAY HOUSE A","1973",3868
"6832",99117478,"NORWAY HOUSE FORESTRY","1970",3867
"6833",99117479,"NOTIGI","1973",3891
"6834",99117480,"OAK LAKE","1979",3459
"6835",99117481,"OAK POINT","1973",3764
"6836",99117482,"OAKBANK","1885",3641
"6837",99117483,"OAKNER","1962",3513
"6838",99117484,"OAKPOINT MARINE","1996",10881
"6839",99117485,"OAKVILLE","1993",11003
"6840",99117486,"OCHRE RIVER","1970",3828
"6841",99117487,"OCHRE RIVER SOUTH","1979",3833
"6842",99117488,"OLHA","1966",3512
"6843",99117489,"OONIKUP","1889",3861
"6844",99117490,"OSTENFELD","1973",3715
"6845",99117491,"OTTERBURNE","1961",3642
"6846",99117492,"OVERFLOWING RIVER","1984",3834
"6847",99117493,"OXFORD HOUSE A","1985",3892
"6848",99117494,"PASQUIA PROJECT","1956",3862
"6849",99117495,"PAULSON","1945",3835
"6850",99117496,"PEACE GARDENS","1961",3643
"6851",99117497,"PEMBINA CROSSING","1884",3644
"6852",99117498,"PETERSFIELD","1960",3645
"6853",99117499,"PICKEREL NARROWS","1963",3893
"6854",99117500,"PIERSON","1904",3514
"6855",99117501,"PIGEON LAKE","1988",3646
"6856",99117502,"PIKWITONEI A","1987",3894
"6857",99117503,"PILOT MOUND","1885",3647
"6858",99117504,"PILOT MOUND","1883",3648
"6859",99117505,"PILOT MOUND (AUT)","1957",3649
"6860",99117506,"PILOT MOUND 2","1987",3650
"6861",99117507,"PINAWA","1996",10186
"6862",99117508,"PINAWA","1915",3750
"6863",99117509,"PINAWA CANWARN","2005",43620
"6864",99117510,"PINAWA WNRE","1963",3751
"6865",99117511,"PINE DOCK","1966",3752
"6866",99117512,"PINE FALLS","1959",3753
"6867",99117513,"PINE RIVER","2001",7314
"6868",99117514,"PINE RIVER","1981",3838
"6869",99117515,"PINE RIVER","1963",3836
"6870",99117516,"PINE RIVER","1970",3837
"6871",99117517,"PINEY","1980",3652
"6872",99117518,"PINEY","1959",3651
"6873",99117519,"PIPESTONE","1899",3515
"6874",99117520,"PLUM COULEE","1961",3653
"6875",99117521,"PLUMAS","1970",3840
"6876",99117522,"PLUMAS","1951",3839
"6877",99117523,"POINTE DU BOIS","1967",3754
"6878",99117524,"PONTON","1981",3895
"6879",99117525,"POPLAR POINT","1992",6884
"6880",99117526,"PORT NELSON","1915",3896
"6881",99117527,"PORTAGE LA PRAIRIE","1887",3516
"6882",99117528,"PORTAGE LA PRAIRIE","1904",3517
"6883",99117529,"PORTAGE LA PRAIRIE 2","1962",3520
"6884",99117530,"PORTAGE LA PRAIRIE CDA","1970",3519
"6885",99117531,"PORTAGE ROMANCE","2007",45987
"6886",99117532,"PORTAGE SOUTHPORT","1996",10884
"6887",99117533,"PORTAGE SOUTHPORT A","1941",3518
"6888",99117534,"RAPID CITY","1977",3521
"6889",99117535,"RAPID CITY FORREST","1885",3522
"6890",99117536,"RAT RIVER","2000",29795
"6891",99117537,"RATHWELL","1967",3654
"6892",99117538,"RED SUCKER LAKE A","1985",3897
"6893",99117539,"REGENT","1955",3523
"6894",99117540,"REINDEER LAKE","2000",29796
"6895",99117541,"RENNIE","1948",3755
"6896",99117542,"RESTON","1952",3524
"6897",99117543,"RICHER","1979",3655
"6898",99117544,"RIDING MOUNTAIN PARK","1960",3841
"6899",99117545,"RIDING MTN AUDY","1977",3525
"6900",99117546,"RIVERS","1984",3526
"6901",99117547,"RIVERS A","1938",3527
"6902",99117548,"RIVERS PETTAPIECE","1987",3457
"6903",99117549,"RIVERTON","1967",3756
"6904",99117550,"ROBLIN","1996",27119
"6905",99117551,"ROBLIN","1969",3528
"6906",99117552,"ROBLIN","1980",3529
"6907",99117553,"ROBLIN FRIESEN 3 NORTHWEST","1991",6879
"6908",99117554,"ROBLIN NORTH","1980",3530
"6909",99117555,"ROLAND","1951",3656
"6910",99117556,"RORKETON WEST","1982",3842
"6911",99117557,"ROSE ISLE","1993",6886
"6912",99117558,"ROSEAU RIVER","1979",3657
"6913",99117559,"ROSEBANK","1892",3658
"6914",99117560,"ROSEISLE","2001",11004
"6915",99117561,"ROSS","1967",3757
"6916",99117562,"ROSSBURN","1955",3531
"6917",99117563,"ROSSBURN 10N","1971",3532
"6918",99117564,"ROSSBURN 4 NORTH","1986",3458
"6919",99117565,"ROSSER","1964",3660
"6920",99117566,"RUSSELL","1883",3533
"6921",99117567,"RUSSELL BARNARDO","1895",3843
"6922",99117568,"RUTTAN LAKE","1973",3899
"6923",99117569,"RUTTAN LAKE","1971",3898
"6924",99117570,"SANDY LAKE","1973",3537
"6925",99117571,"SCHANZENFELD","1991",6889
"6926",99117572,"SELKIRK","1963",3670
"6927",99117573,"SEVEN SISTERS FALLS","1950",3759
"6928",99117574,"SEVEN SISTERS OYES","1980",3760
"6930",99117575,"SHARPE LAKE","1988",3538
"6931",99117576,"SHILO","1954",3539
"6932",99117577,"SHOAL LAKE","1883",3540
"6933",99117578,"SHOAL LAKE","1978",3542
"6934",99117579,"SHOAL LAKE","1966",3541
"6935",99117580,"SHOAL LAKE CS","1996",10927
"6936",99117581,"SIDNEY","1989",3847
"6937",99117582,"SILVERTON EXP ST","1951",3543
"6938",99117583,"SNOW LAKE","1983",3901
"6939",99117584,"SNOW LAKE ANDERSON BAY","1999",27870
"6940",99117585,"SNOWFLAKE","1987",3671
"6941",99117586,"SNOWFLAKE 4NE","1987",3635
"6942",99117587,"SOMERSET","1970",3544
"6943",99117588,"SOURIS","1912",3546
"6944",99117589,"SOURIS","1982",3545
"6945",99117590,"SOURIS 2","1992",6882
"6946",99117591,"SOUTH BAY","1973",3902
"6947",99117592,"SOUTH INDIAN LAKE","1976",3903
"6948",99117593,"SOUTH INDIAN LAKE AIRPORT","1989",3904
"6949",99117594,"SPERLING","1969",3672
"6950",99117595,"SPLIT LAKE","2000",29797
"6951",99117596,"SPRAGUE","1915",3673
"6952",99117597,"SPRAGUE","1996",10196
"6953",99117598,"SPRUCE TCPL 43","1969",3761
"6954",99117599,"ST ALBANS","1885",3534
"6955",99117600,"ST ALPHONSE","1962",3535
"6956",99117601,"ST AMBROISE","1970",3844
"6957",99117602,"ST ANDREWS","1874",3662
"6958",99117603,"ST ANDREWS A","1976",3659
"6959",99117604,"ST BONIFACE BENTWOOD","1970",3663
"6960",99117605,"ST CLAUDE","1964",3664
"6961",99117606,"ST EUSTACHE","1989",3666
"6962",99117607,"ST JEAN BAPTISTE","1993",6887
"6963",99117608,"ST LABRE","1981",3667
"6964",99117609,"ST LAURENT","1981",3845
"6965",99117610,"ST LAZARE","1954",3536
"6966",99117611,"ST MALO","1980",3668
"6967",99117612,"ST NORBERT","1970",3669
"6968",99117613,"ST PIERRE JOLYS","1993",6888
"6969",99117614,"STARBUCK","1962",3674
"6970",99117615,"STE ANNE","1979",3661
"6971",99117616,"STE ANNE SE5","1979",3634
"6972",99117617,"STE ELIZABETH","1973",3665
"6973",99117618,"STE GENEVIEVE","1950",3758
"6974",99117619,"STE ROSE","1975",3846
"6975",99117620,"STEEP ROCK","1960",3848
"6976",99117621,"STEINBACH","1956",3675
"6977",99117622,"STONEWALL","1959",3676
"6978",99117623,"STONEWALL","1992",6883
"6979",99117624,"STONY MOUNTAIN","1878",3677
"6980",99117625,"STONY MOUNTAIN","1972",3678
"6981",99117626,"STRATHCLAIR","1962",3547
"6982",99117627,"STUARTBURN","1993",6890
"6983",99117628,"SUNDOWN","1980",3679
"6984",99117629,"SWAN LAKE","1885",3548
"6985",99117630,"SWAN RIVER","1904",3849
"6986",99117631,"SWAN RIVER 2","1967",3850
"6987",99117632,"SWAN RIVER RCS","1996",10188
"6988",99117633,"TADOULE LAKE CS","2000",30475
"6989",99117634,"TEULON","1970",3680
"6990",99117635,"THE PAS","1910",3863
"6991",99117636,"THE PAS A","1943",3864
"6992",99117637,"THE PAS CDA EPF","1951",3865
"6993",99117638,"THE PAS CLIMATE","2007",43983
"6994",99117639,"THOMPSON A","1967",3905
"6995",99117640,"THOMPSON NRC","1966",3906
"6996",99117641,"THOMPSON SOUTH","1979",3907
"6997",99117642,"THOMPSON ZOO","1990",3908
"6998",99117643,"TOBARMORE","1986",3851
"6999",99117644,"TOLSTOI","1993",6891
"7000",99117645,"TREHERNE","1885",3549
"7001",99117646,"TREHERNE 8N","1970",3550
"7002",99117647,"TURTLE MOUNTAIN","1883",3551
"7003",99117648,"TURTLE MOUNTAIN 1","1978",3552
"7004",99117649,"TURTLE MOUNTAIN 10","1978",3681
"7005",99117650,"TURTLE MOUNTAIN 11","1978",3682
"7006",99117651,"TURTLE MOUNTAIN 12","1979",3683
"7007",99117652,"TURTLE MOUNTAIN 2","1978",3553
"7008",99117653,"TURTLE MOUNTAIN 3","1978",3554
"7009",99117654,"TURTLE MOUNTAIN 4","1978",3555
"7010",99117655,"TURTLE MOUNTAIN 5","1978",3556
"7011",99117656,"TURTLE MOUNTAIN 6","1978",3557
"7012",99117657,"TURTLE MOUNTAIN 7","1978",3558
"7013",99117658,"TURTLE MOUNTAIN 8","1978",3559
"7014",99117659,"VICTORIA BEACH (AUT)","1996",9035
"7015",99117660,"VIRDEN","1890",3560
"7016",99117661,"VIRDEN SCARTH","1961",3561
"7018",99117662,"VITA","1979",3685
"7019",99117663,"VITA","1953",3684
"7020",99117664,"VOGAR","1966",3852
"7021",99117665,"WABOWDEN","1982",3910
"7022",99117666,"WABOWDEN","1943",3909
"7023",99117667,"WABOWDEN 2","2001",31169
"7024",99117668,"WALKER LAKE","1999",29553
"7025",99117669,"WANLESS","1935",3866
"7026",99117670,"WARREN","1924",3687
"7027",99117671,"WASAGAMING","1966",3562
"7028",99117672,"WASKADA","1986",3563
"7029",99117673,"WASKADA","1924",3564
"7030",99117674,"WASKWATIM LAKE","2000",29555
"7031",99117675,"WAWANESA","1979",3565
"7032",99117676,"WAWANESA EAST","1984",3566
"7033",99117677,"WHISKEY JACK","1971",3911
"7034",99117678,"WHITE HORSE PLAINS","1988",3569
"7035",99117679,"WHITEMOUTH LAKE","1972",3688
"7036",99117680,"WINNIPEG 'A' CS","1996",27174
"7037",99117681,"WINNIPEG A FIRE HALL","1997",27525
"7038",99117682,"WINNIPEG ANDERSON AVE","1955",3689
"7039",99117683,"WINNIPEG ASSINIBOINE PARK","1989",3690
"7040",99117684,"WINNIPEG BLUMBERG GOLF COURSE","1989",3691
"7041",99117685,"WINNIPEG BROOKLANDS","1955",3692
"7042",99117686,"WINNIPEG CANGENE","2004",43187
"7043",99117687,"WINNIPEG CHARLESWOOD","1955",3693
"7044",99117688,"WINNIPEG CHARLESWOOD 2","2004",43185
"7045",99117689,"WINNIPEG CHARLESWOOD LAGOON","1989",3686
"7046",99117690,"WINNIPEG CLARE AVE","1955",3695
"7047",99117691,"WINNIPEG E KILDONAN","1955",3696
"7048",99117692,"WINNIPEG FED LAB","2004",43194
"7049",99117693,"WINNIPEG FLORA AVE","1955",3697
"7050",99117694,"WINNIPEG FORT WHYTE","1985",3694
"7051",99117695,"WINNIPEG GRACE HOSPITAL","2004",43186
"7052",99117696,"WINNIPEG HANGARLINE ROAD","1994",27000
"7053",99117697,"WINNIPEG HURST RESERVOIR","1989",3568
"7054",99117698,"WINNIPEG MCPHILLIPS SLEDGE BEDS","1989",3567
"7055",99117699,"WINNIPEG PACIFIC AVENUE","1996",27170
"7056",99117700,"WINNIPEG PERTH","1960",3699
"7058",99117701,"WINNIPEG RICHARDSON INT'L A","1938",3698
"7059",99117702,"WINNIPEG SHERBROOK ST","1955",3704
"7060",99117703,"WINNIPEG SHERBURN ST","1955",3705
"7061",99117704,"WINNIPEG SOUTH","1996",27230
"7062",99117705,"WINNIPEG ST BONIFACE","1955",3700
"7063",99117706,"WINNIPEG ST BONIFACE WW","1960",3701
"7064",99117707,"WINNIPEG ST JAMES","1955",3702
"7065",99117708,"WINNIPEG ST JOHNS COLL","1872",3703
"7066",99117709,"WINNIPEG STP","1960",3706
"7067",99117710,"WINNIPEG THE FORKS","1999",28051
"7068",99117711,"WINNIPEG TRANSCONA","1967",3707
"7069",99117712,"WINNIPEG U OF MANITOBA","1939",3708
"7070",99117713,"WINNIPEG U OF MANITOBA","1961",3709
"7071",99117714,"WINNIPEG W KILDONAN","1955",3711
"7072",99117715,"WINNIPEG WINDSOR GOLF COURSE","1989",3710
"7073",99117716,"WINNIPEG WTC STAPON","2004",43193
"7074",99117717,"WINNIPEGOSIS","1982",3854
"7075",99117718,"WINNIPEGOSIS SOUTH EAST","1982",3855
"7076",99117719,"WOODRIDGE","1979",3712
"7077",99117720,"YORK FACTORY","1874",3912
"7078",99117721,"ZHODA","1980",3713
"7079",99117722,"AKLAVIK A","1926",1623
"7080",99117723,"AKLAVIK RADIOSONDE","1953",1624
"7081",99117724,"ANGUS TOWER","1968",1625
"7082",99117725,"ARCTIC RED RIVER","1974",1626
"7083",99117726,"ATKINSON POINT","1959",1627
"7084",99117727,"AULAVIK NATIONAL PARK","1998",27118
"7085",99117728,"BEAR TOWER","1989",1629
"7086",99117729,"CADILLAC MINE","1970",1631
"7087",99117730,"CAMERON HILLS","1975",1632
"7090",99117731,"CAPE NOREM","1970",1787
"7091",99117732,"CAPE PARRY A","1957",1633
"7092",99117733,"CLIFTON POINT","1959",1636
"7093",99117734,"CLUT LAKE (AUT)","1998",10896
"7094",99117735,"COLOMAC MINE","1989",1638
"7095",99117736,"COLVILLE LAKE","2004",10867
"7096",99117737,"DEADMEN VALLEY","2001",31187
"7097",99117738,"DELINE A","1991",6850
"7098",99117739,"DELINE CS","1999",27749
"7099",99117740,"EKATI A","1998",27240
"7100",99117741,"FLAT RIVER","1960",1642
"7101",99117742,"FORT FRANKLIN","1974",1643
"7102",99117743,"FORT GOOD HOPE 2","1897",1645
"7103",99117744,"FORT GOOD HOPE A","1944",1644
"7104",99117745,"FORT GOOD HOPE CS","1998",27549
"7105",99117746,"FORT LIARD","1996",10687
"7106",99117747,"FORT LIARD A","1973",1646
"7107",99117748,"FORT MCPHERSON","1892",1647
"7108",99117749,"FORT MCPHERSON A","1981",1648
"7109",99117750,"FORT MCPHERSON NWLFS","1974",1649
"7110",99117751,"FORT PROVIDENCE","2006",10902
"7111",99117752,"FORT PROVIDENCE","1943",1651
"7112",99117753,"FORT RELIANCE","1948",1652
"7113",99117754,"FORT RELIANCE (AUT)","1996",8935
"7114",99117755,"FORT RESOLUTION","1911",1653
"7115",99117756,"FORT RESOLUTION A","1930",1654
"7116",99117757,"FORT SIMPSON","1895",1655
"7117",99117758,"FORT SIMPSON","1998",27609
"7118",99117759,"FORT SIMPSON A","1963",1656
"7119",99117760,"FORT SIMPSON CDA","1961",1657
"7120",99117761,"FORT SIMPSON CLIMATE","2003",41944
"7121",99117762,"FORT SMITH","1928",1659
"7122",99117763,"FORT SMITH","1913",1658
"7123",99117764,"FORT SMITH A","1943",1660
"7124",99117765,"FORT SMITH CLIMATE","2003",41884
"7125",99117766,"FRANK CHANNEL","1974",1661
"7126",99117767,"GAMETI AIRPORT","2000",27798
"7127",99117768,"GRAY LAKE","1996",10929
"7129",99117769,"HALDANE RIVER","1998",26868
"7130",99117770,"HANBURY RIVER","1998",10897
"7131",99117771,"HART LAKE","1975",1662
"7132",99117772,"HAY RIVER","1894",1663
"7133",99117773,"HAY RIVER A","1943",1664
"7134",99117774,"HAY RIVER CLIMATE","2003",41885
"7135",99117775,"HAY RIVER PARADISE GDNS","1962",1665
"7136",99117776,"HOLMAN","1941",1788
"7137",99117777,"HOLMAN CS","2002",29715
"7138",99117778,"HORN PLATEAU","1975",1666
"7139",99117779,"HORN RIVER","1973",1667
"7140",99117780,"HORTON RIVER","1959",1668
"7141",99117781,"INDIN RIVER","1996",10757
"7142",99117782,"INNER WHALEBACKS","1998",10209
"7143",99117783,"INUVIK A","1957",1669
"7144",99117784,"INUVIK AWOS A","2006",31470
"7145",99117785,"INUVIK CDA","1961",1670
"7146",99117786,"INUVIK CLIMATE","2003",41883
"7147",99117787,"INUVIK CR10","1999",27222
"7148",99117788,"INUVIK UA","1995",8938
"7149",99117789,"JAMES CREEK","1984",1673
"7151",99117790,"JOHNSON POINT A","1972",1791
"7152",99117791,"KEATS POINT","2006",10825
"7153",99117792,"LAC LA MARTRE","1974",1674
"7154",99117793,"LIARD TOWER","1974",1676
"7155",99117794,"LINDBURG LANDING","1998",27608
"7156",99117795,"LITTLE CHICAGO","2005",10760
"7157",99117796,"LITTLE DOCTOR LAKE","1974",1621
"7158",99117797,"LIVERPOOL BAY","2005",10823
"7159",99117798,"LOWER CARP LAKE","1998",27610
"7160",99117799,"LUTSELK'E A","1999",27797
"7161",99117800,"LUTSELK'E CS","2000",29451
"7162",99117801,"LYNX LAKE","1990",1672
"7163",99117802,"MARIAN LAKE TOWER","1974",1622
"7164",99117803,"MOULD BAY A","1948",1792
"7166",99117804,"MOULD BAY CS","2002",27324
"7167",99117805,"NAHANNI BUTTE","1974",1677
"7168",99117806,"NAHANNI VALLEY","1974",1678
"7169",99117807,"NICHOLSON PENINSULA","1957",1679
"7171",99117808,"NORMAN WELLS A","1943",1680
"7172",99117809,"NORMAN WELLS CLIMATE","2005",43004
"7173",99117810,"NORMAN WELLS SITE 1","1960",1681
"7174",99117811,"NORMAN WELLS SITE 2","1960",1682
"7175",99117812,"NORMAN WELLS SITE 3","1960",1683
"7176",99117813,"NORMAN WELLS SITE 4","1960",1684
"7177",99117814,"PAULATUK","2000",26986
"7178",99117815,"PAULATUK A","1985",1685
"7179",99117816,"PEARCE POINT","1959",1686
"7180",99117817,"PELLY ISLAND","2006",10091
"7181",99117818,"PINE POINT","1953",1687
"7182",99117819,"PINE POINT","1975",1688
"7183",99117820,"PORT RADIUM","1937",1690
"7185",99117821,"PORTER LAKE","1975",1689
"7186",99117822,"POWDER LAKE","1996",10931
"7187",99117823,"QAVVIK LAKE","2000",27889
"7188",99117824,"RABBIT KETTLE","1998",26895
"7189",99117825,"RAE LAKES","2005",10926
"7190",99117826,"RAE LAKES","1974",1691
"7191",99117827,"RAMPART RIVER","1996",26833
"7192",99117828,"SACHS HARBOUR A","1955",1794
"7193",99117829,"SACHS HARBOUR CLIMATE","2004",10076
"7194",99117830,"SANS SAULT RAPIDS","1971",1693
"7195",99117831,"SNARE RAPIDS","1947",1694
"7196",99117832,"SNOWDRIFT","1972",1695
"7197",99117833,"ST CHARLES CREEK","1998",26896
"7198",99117834,"STORM HILLS","2000",10824
"7199",99117835,"THOMSEN RIVER","1998",10598
"7200",99117836,"TRAIL VALLEY","2002",27620
"7201",99117837,"TROUT LAKE","2006",10880
"7202",99117838,"TSICHU RIVER","1974",1696
"7203",99117839,"TSU LAKE","1975",1697
"7204",99117840,"TUKTOYAKTUK","1948",1698
"7205",99117841,"TUKTOYAKTUK","1999",26987
"7206",99117842,"TUKTOYAKTUK","1957",1699
"7208",99117843,"TUKTOYAKTUK A","1970",1700
"7209",99117844,"TUKTUT NOGAIT","1998",27626
"7210",99117845,"TULITA A","1903",1650
"7211",99117846,"TUNDRA MINE","1963",1701
"7212",99117847,"TUNGSTEN","1966",1702
"7213",99117848,"TUNUNUK","1959",1703
"7214",99117849,"TWIN GORGES","1967",1704
"7215",99117850,"ULUKHAKTOK A","1979",1789
"7216",99117851,"VIRGINIA FALLS","1998",8947
"7217",99117852,"WRIGLEY A","1943",1705
"7218",99117853,"YELLOWKNIFE A","1942",1706
"7219",99117854,"YELLOWKNIFE CS","1997",27338
"7220",99117855,"YELLOWKNIFE HYDRO","1943",1707
"7221",99117856,"YELLOWKNIFE-HENDERSON","2006",45467
"7222",99117857,"YOHIN","1957",1635
"7223",99117858,"ABERCROMBIE POINT","1973",6288
"7225",99117859,"ANNAPOLIS ROYAL","1914",6289
"7226",99117860,"ANTIGONISH","1979",6291
"7227",99117861,"ANTIGONISH","1880",6290
"7229",99117862,"APRIL BROOK IHD","1966",6292
"7230",99117863,"ARGYLE HEAD","1981",6293
"7231",99117864,"ASHDALE","2000",30681
"7232",99117865,"AVON","1949",6294
"7233",99117866,"AVONDALE","1993",6921
"7234",99117867,"AYLESFORD","1961",6295
"7235",99117868,"BACCARO","1957",6296
"7237",99117869,"BACCARO PT","2007",46007
"7238",99117870,"BADDECK","1875",6297
"7239",99117871,"BADDECK BELL","2000",30386
"7240",99117872,"BARRIE BROOK","1950",6298
"7242",99117873,"BAYSWATER","1990",6299
"7243",99117874,"BEAR RIVER","1952",6300
"7245",99117875,"BEAVERBANK","1871",6301
"7246",99117876,"BEDFORD","1955",6302
"7250",99117877,"BERRYS BAY","1998",27602
"7251",99117878,"BERWICK","1994",7105
"7252",99117879,"BIG INTERVALE","1984",6303
"7253",99117880,"BIRCHTOWN","1958",6304
"7254",99117881,"BLACK RIVER","1973",6305
"7255",99117882,"BLUE MOUNTAIN","1956",6306
"7256",99117883,"BRAESHORE","1975",6307
"7257",99117884,"BRIDGETOWN","1998",27930
"7258",99117885,"BRIDGEWATER","1961",6308
"7259",99117886,"BRIER ISLAND","2005",10859
"7260",99117887,"CAMBRIDGE STATION","1973",6309
"7261",99117888,"CAMDEN IHD","1973",6310
"7262",99117889,"CANNING","1979",6311
"7263",99117890,"CANSO","1964",6312
"7264",99117891,"CAP LA RONDE","1971",6316
"7266",99117892,"CAPE JOHN","1959",6313
"7267",99117893,"CAPE NORTH","1958",6314
"7268",99117894,"CAPE SABLE","1948",6315
"7269",99117895,"CARIBOU POINT (AUT)","2004",8990
"7270",99117896,"CHAIN LAKE","1945",6317
"7271",99117897,"CHARLESVILLE","1978",6318
"7272",99117898,"CHESTER","1984",6319
"7273",99117899,"CHESTER BASIN","1984",6320
"7274",99117900,"CHETICAMP","1935",6321
"7275",99117901,"CHETICAMP","1956",6322
"7276",99117902,"CHETICAMP CS","1998",27600
"7277",99117903,"CLAM HARBOUR","1956",6323
"7278",99117904,"CLARENCE","1958",6324
"7279",99117905,"CLEMENTSVALE","1961",6325
"7280",99117906,"CLIFTON","1948",6326
"7281",99117907,"CLYDESDALE","1990",6327
"7282",99117908,"COLLEGE GRANT","1989",6328
"7283",99117909,"COLLEGEVILLE","1916",6329
"7284",99117910,"COPPER LAKE","1945",6330
"7285",99117911,"CORNWALL","1950",6331
"7286",99117912,"DARTMOUTH","1990",6332
"7287",99117913,"DAYTON","1988",6333
"7288",99117914,"DEBERT","2004",42243
